#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [261,261] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [261,261] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [261,261] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [261,261] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1361779200000.0000	317.9000	373.9500	451.1500	1169.0000	455.2000	1684.0040	3529.5000	346.6000	1229.0000	2420.0000	93.3250	1611.0000	4247.0000	505.0000	367.9000	1117.0000	2978.0000	735.5000	1435.0000	2208.0000	347.8000	1981.5000	262.7000	717.5000	845.5000	271.7000	349.2000	990.0000	
1363590000000.0000	314.4000	382.6500	448.5000	1184.5000	478.0000	1975.0000	3277.0000	365.2000	1247.0000	2323.0000	105.1830	1645.0000	4108.0000	523.5000	398.1000	1066.0000	3049.5000	684.0000	1459.0000	2218.5000	383.9000	1873.5000	271.3000	735.0000	874.5000	270.8000	350.0000	1066.0000	
1366700400000.0000	318.3000	373.8000	451.6500	1064.0000	472.0000	1784.0000	2909.0000	388.7000	1037.0000	2298.0000	110.9270	1799.0000	3560.0000	522.0000	410.7000	884.0000	3386.0000	746.5000	1548.0000	2202.0000	382.3000	1595.5000	286.6000	807.5000	858.5000	283.7000	393.1000	1150.0000	
1378450800000.0000	338.2000	367.0000	445.5500	1282.0000	545.0000	1611.9990	3097.0000	393.5000	1070.0000	2352.0000	119.8560	1704.0000	3842.0000	503.0000	498.7000	899.0000	3117.5000	680.5000	1566.0000	2161.5000	447.7000	1581.0000	293.2000	742.0000	1070.0000	342.9000	395.8000	1255.0000	
1388390400000.0000	408.2000	336.3500	485.7500	1298.5000	529.0000	1719.0020	3409.0000	371.1000	856.5000	2473.0000	134.6140	1713.0000	3731.0000	522.0000	442.7000	834.0000	3600.0000	671.5000	1371.0000	2266.0000	434.0000	1338.5000	263.7000	786.5000	1042.0000	377.3000	346.7000	1517.0000	
1377154800000.0000	357.5000	365.8000	437.0000	1168.0000	538.5000	1655.0020	3043.5000	388.3000	1010.0000	2474.0000	108.0840	1707.0000	3817.0000	497.6000	459.3000	908.0000	3230.0000	686.5000	1550.0000	2126.0000	444.7000	1504.5000	286.2000	737.5000	1033.0000	330.5000	387.6000	1277.0000	
1374044400000.0000	365.4000	362.2500	466.5000	1181.0000	546.5000	1790.9960	2915.0000	379.8000	1102.0000	2465.0000	109.3630	1752.0000	3736.0000	488.5000	473.6000	835.0000	3286.5000	710.0000	1610.0000	2316.0000	427.9000	1357.0000	285.0000	755.0000	920.0000	334.0000	381.9000	1350.0000	
1369638000000.0000	358.5000	380.0000	476.4000	1194.0000	523.5000	1731.0040	2867.0000	378.0000	1025.0000	2237.0000	110.6430	2071.0000	3846.0000	523.5000	475.0000	961.0000	3428.0000	787.0000	1606.0000	2287.0000	414.1000	1556.5000	280.0000	836.0000	902.5000	307.7000	389.7000	1250.0000	
1372748400000.0000	356.1000	333.3500	455.6500	1124.5000	527.5000	1697.9950	2693.5000	361.8000	1033.0000	2345.0000	107.9980	1685.0000	3422.0000	483.4000	439.6000	825.5000	3173.0000	695.0000	1550.0000	2183.5000	398.4000	1280.0000	263.8000	746.0000	842.0000	316.2000	364.5000	1331.0000	
1357200000000.0000	289.0000	350.0000	441.7000	1030.0000	403.0000	1765.0020	3658.5000	336.6000	1289.0000	2404.0000	89.5150	1590.0000	4399.0000	448.1000	388.4000	1370.0000	2980.0000	688.0000	1450.0000	2196.5000	352.3000	2014.5000	259.3000	706.5000	696.0000	238.3000	336.8000	817.0000	
1360310400000.0000	310.5000	362.6000	455.6000	1105.5000	439.2000	1588.0040	3658.0000	331.7000	1176.0000	2590.0000	98.8990	1589.0000	4312.0000	457.6000	382.0000	1132.0000	3000.0000	727.5000	1401.0000	2183.0000	336.2000	1972.5000	250.1000	690.0000	774.5000	266.7000	340.1000	981.0000	
1383202800000.0000	385.0000	364.2000	482.7000	1273.5000	572.5000	1610.0010	3158.0000	394.5000	942.5000	2224.0000	127.6760	1857.0000	3861.0000	519.5000	503.5000	855.0000	3309.0000	704.5000	1416.0000	2159.5000	454.7000	1485.0000	281.6000	784.5000	1114.0000	377.0000	353.4000	1309.0000	
1380092400000.0000	356.4000	360.9000	441.5000	1204.5000	553.5000	1596.9990	3139.0000	394.4000	1053.0000	2106.0000	123.5240	1795.0000	3730.0000	485.4000	495.3000	855.5000	3209.0000	695.5000	1489.0000	2139.0000	461.3000	1577.5000	285.0000	737.5000	1068.0000	342.5000	375.6000	1303.0000	
1386921600000.0000	383.7000	324.2000	465.7000	1217.0000	493.9000	1516.0000	3180.0000	389.1000	839.0000	2164.0000	128.8980	1668.0000	3515.0000	478.9010	458.0000	761.0000	3518.5000	657.0000	1331.0000	2155.0000	434.0000	1269.5000	260.8000	756.5000	908.0000	366.9000	323.2000	1474.0000	
1363935600000.0000	311.0000	371.8500	457.7000	1158.5000	486.5000	1895.0000	3108.5000	375.5000	1240.0000	2279.0000	104.3300	1683.0000	3872.0000	519.0000	397.6000	1033.0000	3236.0000	709.0000	1486.0000	2210.0000	388.9000	1729.5000	268.5000	753.5000	877.5000	276.7000	357.6000	1031.0000	
1378796400000.0000	354.4000	372.0500	443.7500	1205.0000	554.5000	1629.9980	3217.5000	396.3000	1057.0000	2450.0000	118.2350	1712.0000	3878.0000	513.5000	510.5000	896.5000	3133.5000	680.0000	1557.0000	2147.5000	447.7000	1632.0000	294.5000	737.0000	1095.0000	348.9000	395.5000	1358.0000	
1375686000000.0000	392.0000	368.1500	455.7500	1195.5000	554.5000	1642.0000	3045.5000	393.2000	1052.0000	2573.0000	112.6050	1791.0000	3803.0000	515.0000	483.4000	893.5000	3298.5000	726.5000	1572.0000	2179.5000	455.4000	1475.5000	287.5000	780.0000	985.5000	338.9000	389.3000	1441.0000	
1385625600000.0000	369.7000	348.1500	481.5000	1259.0000	496.9000	1574.0030	3261.0000	407.8000	864.5000	2236.0000	129.9790	1755.0000	3751.0000	505.0000	485.6000	788.5000	3452.0000	659.0000	1349.0000	2144.5000	433.0000	1375.0000	264.0000	776.0000	1015.0000	374.0000	341.5000	1411.0000	
1358841600000.0000	292.1000	349.5500	455.4500	1145.0000	429.1000	1810.0040	3537.5000	328.9000	1155.0000	2563.0000	92.3590	1601.0000	4162.0000	459.0000	369.7000	1264.0000	3071.5000	717.0000	1435.0000	2267.0000	345.4000	1899.5000	255.9000	696.5000	724.5000	249.7000	342.1000	857.0000	
1361952000000.0000	317.0000	363.8000	446.9500	1163.5000	451.4000	1677.9980	3535.0000	343.9000	1200.0000	2447.0000	93.8940	1620.0000	4191.0000	512.5000	369.5000	1115.0000	2990.5000	736.0000	1437.0000	2209.5000	350.1000	1952.5000	259.0000	721.5000	842.0000	270.0000	347.8000	977.5000	
1366873200000.0000	318.0000	365.0000	458.7000	1076.0000	475.0000	1771.9980	3042.0000	382.0000	1043.0000	2361.0000	111.6950	1812.0000	3685.0000	515.0000	414.5000	953.5000	3325.5000	736.0000	1553.0000	2243.0000	382.4000	1649.0000	285.2000	800.0000	873.5000	288.7000	375.0000	1138.0000	
1381734000000.0000	369.7000	361.5500	443.4000	1205.5000	541.0000	1465.0020	3084.0000	390.0000	1000.0000	2055.0000	125.9980	1808.0000	3633.0000	478.0000	475.6000	867.0000	3186.5000	699.5000	1442.0000	2124.5000	443.8000	1523.5000	279.4000	750.5000	1066.0000	353.5000	358.7000	1263.0000	
1357545600000.0000	286.6000	349.3000	448.7500	1032.0000	412.8000	1749.0030	3574.5000	331.7000	1271.0000	2400.0000	90.7950	1587.0000	4338.0000	449.4000	372.0000	1322.0000	2985.0000	676.0000	1465.0000	2208.0000	350.3000	2000.5000	256.1000	694.0000	697.5000	243.0000	333.9000	840.5000	
1384156800000.0000	381.9000	368.0000	481.1500	1282.0000	509.5000	1571.9950	3274.0000	394.0000	915.5000	2301.0000	129.2960	1798.0000	3912.0000	528.0000	499.3000	818.5000	3292.0000	686.0000	1395.0000	2155.5000	451.7000	1474.0000	275.7000	778.0000	1049.0000	374.1000	355.3000	1217.0000	
1374217200000.0000	367.1000	370.2000	469.8000	1206.5000	548.0000	1815.0010	2917.5000	395.8000	1107.0000	2505.0000	110.2450	1769.0000	3739.0000	489.5000	484.1000	846.0000	3280.0000	727.5000	1632.0000	2319.5000	430.0000	1379.0000	286.5000	774.5000	912.5000	338.1000	382.3000	1402.0000	
1369810800000.0000	359.6000	373.0000	477.5000	1210.5000	527.5000	1800.0000	2860.5000	377.0000	1029.0000	2236.0000	109.7320	2035.0000	3860.0000	522.0000	472.0000	946.0000	3453.5000	755.0000	1569.0000	2304.0000	404.1000	1538.0000	278.1000	797.0000	905.0000	305.4000	378.6000	1258.0000	
1372921200000.0000	369.9000	339.9000	454.7500	1138.0000	550.0000	1734.0020	2757.5000	368.6000	1072.0000	2390.0000	110.2730	1737.0000	3459.0000	491.9010	459.8000	835.0000	3238.0000	701.5000	1582.0000	2192.0000	408.5000	1263.0000	272.1000	752.0000	847.5000	329.1000	374.5000	1367.0000	
1365404400000.0000	302.4000	374.1500	448.0500	1127.5000	471.4000	1746.0040	2991.5000	373.6000	1191.0000	2233.0000	105.0980	1665.0000	3756.0000	518.5000	375.3000	990.5000	3302.5000	706.0000	1517.0000	2137.0000	388.4000	1644.5000	274.9000	785.0000	830.0000	265.7000	369.8000	1023.0000	
1368514800000.0000	347.2000	376.8000	468.5500	1227.0000	521.5000	1768.0010	2967.5000	390.3000	1039.0000	2382.0000	110.0460	2077.0000	3840.0000	535.5000	420.6000	939.5000	3342.5000	760.5000	1611.0000	2355.5000	398.0000	1550.0000	291.9000	847.0000	906.0000	311.5000	384.9000	1130.0000	
1380265200000.0000	368.2000	362.6000	441.1000	1192.0000	555.5000	1608.0020	3067.0000	394.7000	1046.0000	2113.0000	123.5240	1771.0000	3682.0000	484.6000	496.3000	830.0000	3201.0000	689.5000	1468.0000	2146.0000	466.7000	1540.0000	280.0000	739.0000	1048.0000	346.4000	367.0000	1274.0000	
1378969200000.0000	356.0000	371.7500	444.7000	1207.5000	553.0000	1610.0010	3186.5000	400.8000	1068.0000	2430.0000	119.4860	1736.0000	3846.0000	505.0000	506.0000	864.0000	3195.0000	684.0000	1554.0000	2165.5000	446.7000	1620.5000	302.5000	743.0000	1097.0000	348.2000	395.8000	1321.0000	
1375858800000.0000	380.8000	365.0500	443.5500	1194.0000	542.0000	1630.9970	2953.5000	386.3000	1042.0000	2505.0000	112.4340	1764.0000	3689.0000	508.0000	482.1000	844.5000	3222.0000	716.0000	1576.0000	2149.0000	448.7000	1395.0000	285.2000	771.5000	985.5000	328.5000	392.4000	1386.0000	
1374562800000.0000	364.2000	367.1500	470.7500	1210.5000	547.0000	1814.0010	3000.0000	396.7000	1041.0000	2488.0000	109.7040	1747.0000	3826.0000	487.7010	481.7000	857.0000	3290.5000	713.0000	1590.0000	2303.5000	435.3000	1435.0000	285.9000	764.5000	918.0000	339.9000	378.4000	1336.0000	
1371452400000.0000	346.1000	336.5000	458.2000	1193.5000	518.5000	1790.9960	2795.5000	375.5000	1030.0000	2229.0000	103.9030	1755.0000	3631.0000	492.7010	449.4000	896.5000	3246.5000	724.5000	1512.0000	2170.0000	387.3000	1407.0000	268.1000	744.5000	801.5000	312.0000	371.9000	1252.0000	
1359014400000.0000	282.0000	352.5000	467.7000	1171.0000	432.3000	1761.0050	3575.0000	329.6000	1197.0000	2608.0000	95.9130	1635.0000	4277.0000	465.8000	379.7000	1275.0000	3135.0000	747.5000	1381.0000	2285.5000	342.8000	1894.5000	257.0000	698.0000	722.0000	249.2000	347.0000	898.5000	
1362124800000.0000	317.7000	369.4500	446.3500	1155.0000	455.9000	1724.9980	3442.0000	342.9000	1233.0000	2507.0000	95.7140	1620.0000	4160.0000	520.5000	369.5000	1079.0000	3012.5000	739.0000	1457.0000	2245.5000	354.3000	1900.0000	261.3000	725.0000	854.0000	268.5000	355.1000	1017.0000	
1381906800000.0000	376.8000	365.5000	445.7500	1225.5000	546.0000	1473.9970	3215.0000	397.6000	1001.0000	2060.0000	127.9600	1807.0000	3700.0000	481.0000	485.8000	891.0000	3159.5000	705.0000	1423.0000	2163.5000	443.3000	1559.5000	281.1000	752.0000	1094.0000	359.0000	365.4000	1279.0000	
1357718400000.0000	274.9000	349.1500	458.6500	1034.0000	425.0000	1783.0010	3548.0000	329.2000	1243.0000	2441.0000	94.1220	1578.0000	4311.0000	454.9000	371.0000	1311.0000	2986.0000	687.0000	1464.0000	2212.5000	350.1000	2041.0000	252.0000	689.0000	706.0000	247.1000	337.2000	822.0000	
1387440000000.0000	400.5000	323.8500	472.5500	1257.5000	516.0000	1637.0030	3287.0000	366.0000	839.5000	2312.0000	132.8790	1691.0000	3603.0000	502.5010	444.2000	799.5000	3599.0000	655.0000	1372.0000	2211.0000	442.0000	1283.0000	259.4000	787.5000	980.0000	375.1000	337.1000	1520.0000	
1384329600000.0000	377.7000	364.7000	481.2500	1248.0000	505.5000	1582.9980	3194.5000	410.7000	880.5000	2268.0000	130.4620	1825.0000	3808.0000	518.5000	489.2000	813.5000	3267.0000	692.0000	1399.0000	2108.5000	447.2000	1408.5000	274.0000	776.5000	1010.0000	374.9000	363.9000	1233.0000	
1377500400000.0000	357.4000	372.5000	442.9500	1182.0000	538.5000	1607.0020	3069.0000	398.2000	1027.0000	2511.0000	109.0500	1718.0000	3819.0000	498.5010	471.6000	915.0000	3246.5000	690.5000	1555.0000	2148.0000	447.7000	1524.5000	292.8000	742.5000	1058.0000	332.3000	390.0000	1265.0000	
1369983600000.0000	358.5000	365.4500	473.4500	1213.0000	532.5000	1786.9990	2857.0000	374.3000	1045.0000	2245.0000	109.1640	2052.0000	3831.0000	530.0000	470.9000	945.5000	3388.0000	756.0000	1554.0000	2280.5000	405.1000	1526.5000	273.8000	784.5000	871.5000	302.1000	380.0000	1266.0000	
1360656000000.0000	314.1000	371.9500	460.0500	1139.0000	440.7000	1611.9990	3670.0000	336.9000	1180.0000	2628.0000	98.6710	1611.0000	4302.0000	456.4000	387.0000	1121.0000	3018.5000	730.0000	1406.0000	2215.0000	330.4000	1978.5000	262.6000	691.5000	803.0000	271.5000	342.3000	986.5000	
1365577200000.0000	309.1000	380.4500	452.0000	1122.5000	479.9000	1767.0010	3139.0000	382.1000	1167.0000	2272.0000	107.6000	1703.0000	3902.0000	532.5000	383.8000	1032.0000	3326.0000	717.5000	1535.0000	2163.5000	393.0000	1695.0000	279.8000	787.0000	859.5000	277.0000	378.1000	1090.0000	
1368687600000.0000	368.8000	373.9000	465.8000	1209.0000	519.5000	1743.9960	2878.0000	374.5000	1041.0000	2401.0000	112.0640	2062.0000	3823.0000	530.0000	440.7000	924.0000	3389.5000	761.5000	1593.0000	2286.0000	405.5000	1549.0000	282.6000	835.0000	920.0000	316.3000	386.5000	1211.0000	
1387267200000.0000	391.9000	324.5000	465.0000	1234.5000	500.5000	1639.0020	3255.0000	378.6000	836.5000	2210.0000	129.9790	1695.0000	3569.0000	488.1000	452.3000	779.5000	3536.5000	668.0000	1345.0000	2177.5000	432.8000	1281.0000	256.7000	766.0000	960.0000	374.1000	323.1000	1499.0000	
1359360000000.0000	292.9000	355.9500	468.4500	1142.0000	433.0000	1747.0040	3506.0000	330.7000	1169.0000	2612.0000	97.3060	1638.0000	4223.0000	469.4000	381.6000	1259.0000	3145.0000	743.0000	1395.0000	2329.5000	346.9000	1872.5000	257.3000	700.5000	733.0000	252.1000	345.6000	935.5000	
1364281200000.0000	310.4000	373.2500	462.9500	1140.0000	485.2000	1813.0020	3085.5000	376.6000	1251.0000	2250.0000	106.7760	1689.0000	3877.0000	520.0000	394.4000	1021.0000	3256.5000	705.5000	1485.0000	2220.0000	387.9000	1736.0000	276.0000	751.0000	897.5000	277.6000	366.8000	1059.0000	
1376031600000.0000	376.8000	375.0000	443.2500	1211.0000	543.5000	1704.0010	3167.5000	395.0000	1067.0000	2459.0000	111.8650	1781.0000	3927.0000	513.5000	476.4000	942.0000	3235.0000	714.0000	1577.0000	2181.5000	439.9000	1542.5000	290.1000	768.0000	1053.0000	330.5000	391.4000	1377.0000	
1385971200000.0000	375.3000	340.9000	475.3000	1232.0000	489.4000	1586.9950	3231.0000	396.8000	865.5000	2210.0000	128.5290	1744.0000	3644.0000	499.0000	480.1000	780.5000	3510.0000	650.5000	1320.0000	2128.5000	424.0000	1293.0000	259.5000	771.5000	973.0000	367.2000	337.9000	1415.0000	
1374735600000.0000	374.1000	365.8500	473.5500	1185.0000	538.0000	1793.0050	2915.0000	395.0000	1034.0000	2521.0000	110.0460	1762.0000	3756.0000	488.0000	478.6000	871.5000	3280.0000	717.5000	1605.0000	2326.0000	438.8000	1389.0000	288.3000	765.5000	923.0000	334.4000	381.5000	1396.0000	
1371625200000.0000	348.9000	344.6000	455.0000	1195.0000	532.0000	1659.9990	2800.5000	376.5000	1040.0000	2230.0000	103.1920	1696.0000	3624.0000	495.0000	442.3000	869.5000	3241.0000	692.0000	1534.0000	2175.5000	403.3000	1408.0000	267.4000	754.0000	813.5000	313.7000	372.2000	1279.0000	
1367218800000.0000	318.7000	366.9000	456.7500	1083.0000	476.6000	1779.0030	2972.0000	382.1000	1021.0000	2353.0000	111.9510	1818.0000	3664.0000	513.5000	413.2000	910.0000	3362.5000	741.0000	1562.0000	2243.0000	379.0000	1609.0000	288.4000	817.0000	857.0000	280.9000	379.6000	1135.0000	
1370329200000.0000	354.9000	364.4500	469.5000	1205.0000	533.0000	1687.0020	2882.0000	371.9000	1055.0000	2157.0000	109.2210	2032.0000	3789.0000	526.5000	466.3000	956.0000	3343.0000	754.0000	1535.0000	2250.0000	406.4000	1518.5000	272.2000	790.5000	859.5000	296.4000	371.4000	1263.0000	
1382079600000.0000	379.1000	369.1500	447.4500	1233.0000	545.5000	1453.9990	3220.0000	395.0000	989.0000	2092.0000	129.4950	1828.0000	3723.0000	492.3010	495.1000	899.0000	3149.5000	710.0000	1451.0000	2164.5000	444.9000	1532.0000	282.5000	760.5000	1096.0000	365.1000	362.7000	1360.0000	
1357891200000.0000	283.1000	353.2000	461.9500	1053.5000	431.4000	1780.0030	3468.0000	324.0000	1186.0000	2419.0000	93.9510	1573.0000	4150.0000	459.8000	372.5000	1303.0000	3018.0000	695.0000	1450.0000	2215.5000	349.7000	2042.0000	252.5000	687.0000	696.0000	246.0000	335.9000	848.0000	
1384502400000.0000	388.4000	354.5000	488.1000	1257.0000	505.0000	1591.0030	3253.5000	409.0000	897.0000	2272.0000	131.5710	1830.0000	3864.0000	504.5010	498.5000	812.0000	3306.0000	692.5000	1399.0000	2185.5000	449.0000	1430.0000	267.3000	774.0000	1019.0000	379.8000	343.3000	1265.0000	
1377673200000.0000	341.3000	371.2500	452.6500	1267.5000	526.5000	1571.9950	2975.0000	391.3000	1026.0000	2431.0000	107.6570	1710.0000	3754.0000	483.9010	475.0000	874.5000	3217.0000	683.0000	1562.0000	2221.0000	440.0000	1530.5000	292.9000	742.5000	989.0000	323.0000	391.2000	1212.0000	
1373266800000.0000	373.7000	343.0000	460.4500	1141.0000	546.0000	1772.9980	2669.5000	375.0000	1064.0000	2414.0000	109.1360	1738.0000	3378.0000	479.9010	459.7000	802.0000	3242.0000	704.5000	1577.0000	2220.0000	413.7000	1245.0000	273.0000	755.0000	861.0000	335.2000	374.9000	1354.0000	
1360828800000.0000	316.7000	370.5500	450.0500	1137.5000	448.5000	1641.0010	3745.5000	335.8000	1240.0000	2500.0000	95.2880	1579.0000	4450.0000	471.0000	389.5000	1116.0000	2927.5000	718.5000	1409.0000	2171.5000	330.0000	2013.0000	260.5000	686.5000	822.0000	273.7000	344.5000	991.5000	
1365750000000.0000	312.0000	387.7500	448.0000	1112.0000	481.8000	1791.9960	3080.5000	385.1000	1160.0000	2248.0000	108.3680	1706.0000	3785.0000	524.0000	399.6000	1013.0000	3319.5000	721.0000	1534.0000	2178.0000	396.7000	1642.0000	281.3000	792.5000	871.5000	278.2000	379.4000	1103.0000	
1380610800000.0000	368.5000	359.1000	432.4500	1175.5000	549.5000	1541.0040	2996.0000	390.2000	1031.0000	2069.0000	123.9790	1774.0000	3610.0000	484.3010	501.0000	816.0000	3211.5000	700.0000	1469.0000	2116.0000	455.9000	1484.5000	279.8000	731.0000	1037.0000	347.5000	368.1000	1318.0000	
1359532800000.0000	290.6000	357.3500	475.9000	1140.0000	435.6000	1611.9990	3552.0000	334.0000	1155.0000	2600.0000	98.6710	1623.0000	4298.0000	471.3010	383.1000	1169.0000	3152.5000	740.0000	1416.0000	2362.0000	341.0000	1885.0000	252.2000	693.5000	740.5000	250.0000	349.8000	929.5000	
1364454000000.0000	325.6000	381.5500	459.9000	1129.0000	491.0000	1782.0020	3085.0000	378.5000	1231.0000	2304.0000	106.1220	1712.0000	3830.0000	527.5000	390.0000	984.0000	3299.5000	708.5000	1484.0000	2185.0000	394.3000	1692.0000	276.2000	765.0000	894.0000	278.0000	367.7000	1080.0000	
1379314800000.0000	358.8000	372.1000	443.2500	1206.5000	564.0000	1648.9960	3182.5000	396.8000	1071.0000	2449.0000	121.6470	1758.0000	3811.0000	500.5010	513.5000	883.0000	3229.0000	687.5000	1558.0000	2166.5000	446.5000	1583.0000	296.4000	746.0000	1100.0000	346.7000	398.6000	1331.0000	
1386144000000.0000	368.3000	340.0000	476.5000	1222.0000	480.3000	1599.9970	3262.5000	393.0000	876.0000	2171.0000	127.9030	1663.0000	3637.0000	482.6000	475.2000	767.0000	3478.0000	648.5000	1315.0000	2100.0000	420.7000	1311.5000	260.7000	748.5000	941.5000	367.2000	331.3000	1407.0000	
1371798000000.0000	345.5000	330.7000	445.8500	1157.5000	511.5000	1628.9990	2674.0000	358.0000	1023.0000	2210.0000	100.0080	1614.0000	3409.0000	473.2000	418.2000	838.5000	3111.5000	649.0000	1489.0000	2140.0000	387.0000	1352.0000	259.9000	728.5000	779.5000	307.4000	356.8000	1245.0000	
1362470400000.0000	314.8000	372.2000	447.0000	1170.5000	470.0000	1748.0030	3438.5000	344.9000	1240.0000	2531.0000	95.8840	1631.0000	4215.0000	519.5000	369.8000	1095.0000	3042.5000	747.5000	1461.0000	2264.5000	363.9000	1878.5000	265.6000	735.5000	873.5000	268.5000	360.5000	1048.0000	
1367391600000.0000	319.0000	370.6000	465.3500	1089.5000	472.5000	1779.0030	2907.0000	382.0000	995.0000	2304.0000	111.4960	1823.0000	3580.0000	510.5010	413.4000	895.0000	3334.0000	745.5000	1561.0000	2259.0000	378.2000	1563.5000	293.3000	825.5000	858.0000	285.7000	374.2000	1130.0000	
1370502000000.0000	335.0000	344.8000	458.0000	1165.0000	524.5000	1632.9960	2747.5000	363.3000	1006.0000	2135.0000	107.0030	2020.0000	3642.0000	505.5010	442.1000	908.0000	3280.5000	737.0000	1496.0000	2180.5000	398.5000	1440.0000	262.0000	740.0000	804.0000	301.7000	362.9000	1184.0000	
1362985200000.0000	311.1000	377.3500	452.5500	1174.0000	483.3000	1909.0010	3438.0000	346.9000	1254.0000	2502.0000	105.6380	1634.0000	4252.0000	525.5000	362.4000	1095.0000	3039.0000	723.5000	1452.0000	2271.5000	369.2000	1861.0000	268.5000	737.0000	880.0000	270.5000	352.2000	1064.0000	
1366095600000.0000	305.3000	384.8500	445.6000	1079.0000	473.6000	1790.9960	2961.5000	382.3000	1080.0000	2252.0000	107.9980	1738.0000	3683.0000	516.5000	391.5000	944.0000	3315.5000	731.5000	1521.0000	2167.5000	390.1000	1587.0000	279.6000	789.0000	860.5000	274.4000	376.3000	1149.0000	
1387785600000.0000	405.0000	335.4000	484.8500	1273.0000	521.5000	1679.9970	3318.5000	372.6000	848.0000	2464.0000	134.3010	1672.0000	3666.0000	514.0000	447.1000	804.5000	3598.0000	661.5000	1361.0000	2262.5000	430.6000	1265.0000	263.3000	788.5000	1003.0000	376.5000	342.4000	1516.0000	
1377846000000.0000	344.4000	366.5500	446.2000	1227.0000	526.5000	1627.0000	2913.0000	384.6000	1008.0000	2412.0000	117.2970	1688.0000	3756.0000	487.9010	471.7000	855.0000	3178.0000	678.5000	1563.0000	2173.0000	435.1000	1478.5000	290.2000	742.5000	994.5000	325.3000	385.9000	1233.0000	
1376550000000.0000	362.7000	367.0000	441.2000	1178.0000	533.5000	1652.0040	3103.0000	384.5000	1033.0000	2461.0000	109.6760	1715.0000	3951.0000	498.3010	454.2000	930.0000	3192.5000	688.0000	1547.0000	2125.5000	442.5000	1495.5000	287.9000	740.0000	1021.0000	325.6000	383.7000	1252.0000	
1373439600000.0000	376.4000	349.5000	469.4500	1157.0000	562.0000	1810.0040	2709.5000	373.8000	1090.0000	2440.0000	109.4770	1743.0000	3443.0000	475.3010	452.8000	814.5000	3269.5000	711.0000	1600.0000	2271.5000	420.2000	1268.0000	282.0000	760.0000	887.5000	335.7000	374.6000	1336.0000	
1369033200000.0000	372.2000	383.1000	472.5500	1232.0000	523.5000	1787.9980	2903.5000	377.2000	1054.0000	2410.0000	112.3770	2051.0000	3850.0000	536.5000	440.5000	926.0000	3390.5000	784.5000	1646.0000	2304.5000	413.0000	1553.0000	289.3000	847.5000	914.5000	322.2000	393.1000	1235.0000	
1380783600000.0000	369.8000	365.0000	437.1500	1176.0000	539.0000	1479.0030	3000.0000	388.7000	1002.0000	2052.0000	126.2540	1779.0000	3604.0000	481.0000	499.2000	815.0000	3199.0000	694.5000	1467.0000	2115.0000	451.4000	1472.5000	276.1000	739.5000	1045.0000	347.7000	366.3000	1308.0000	
1359705600000.0000	297.0000	360.6000	472.5000	1123.0000	441.4000	1623.0020	3679.0000	333.2000	1179.0000	2586.0000	98.6430	1628.0000	4429.0000	473.5000	382.3000	1159.0000	3068.5000	731.5000	1428.0000	2304.0000	337.9000	1954.0000	251.7000	696.5000	773.5000	264.8000	353.1000	962.0000	
1379487600000.0000	357.1000	378.3000	438.3000	1192.5000	551.5000	1585.9960	3111.5000	389.5000	1043.0000	2401.0000	120.1970	1786.0000	3769.0000	495.5010	504.0000	860.5000	3213.0000	691.5000	1556.0000	2149.0000	444.0000	1577.5000	291.5000	747.5000	1090.0000	342.8000	395.6000	1310.0000	
1376377200000.0000	380.0000	370.8500	446.2500	1219.0000	537.5000	1708.9980	3263.0000	390.8000	1058.0000	2472.0000	112.4340	1767.0000	3980.0000	515.0000	472.6000	979.0000	3311.5000	707.5000	1570.0000	2189.0000	449.1000	1572.5000	290.7000	758.5000	1034.0000	331.3000	390.6000	1344.0000	
1386316800000.0000	378.1000	332.9000	477.4500	1225.0000	495.5000	1623.0020	3305.0000	388.9000	899.5000	2142.0000	131.2870	1663.0000	3690.0000	485.6000	470.7000	769.0000	3489.0000	645.5000	1302.0000	2157.0000	415.8000	1325.0000	260.2000	750.5000	956.5000	370.6000	329.4000	1427.0000	
